image_id,description
11debcf7782223a4937c722a2cee4f17,"The woman is wearing a black jacket with a symmetrical design. The jacket has a regular fit and is set-in sleeve, giving it a single-breasted appearance. The jacket is above-the-hip in length, and the woman is wearing it with a red pair of pants. The overall silhouette of the outfit is casual and stylish, with the woman's hair pulled back and her sunglasses adding a touch of glamour to the look."
f72a254e0142a25852937f68f91eeff0,"The clothing item is a blue denim shirt, which is a casual and comfortable garment. It has a single breasted design, and the shirt is made of denim material. The shirt features a patch on the front, adding a unique touch to its appearance. The neckline is regular, and the sleeves are set-in, which means they are sewn into the shirt's body, creating a seamless look. The shirt is wrist-length, providing a practical and stylish fit."
b913ad1ed4da6cc4871ec51a186b95d4,"The clothing item is a black coat with a symmetrical design. It is a classic and regular garment, featuring a loose fit and a normal waist. The coat has a wrist-length sleeve and a single-breasted front with a fly. The neckline is set-in, and the overall silhouette is above-the-hip, giving it a midi or maxi length. The coat is made of a material that appears to be soft and comfortable, suitable for various occasions."
49591ecd6bb3e6a1de3cff00901821d5,"The woman is wearing a blue jean jacket. The jacket has a symmetrical design, with a regular fit and a zip-up front. The waist is at a normal height, and the sleeves are set-in, which means they are sewn into the jacket, creating a clean and streamlined appearance. The overall silhouette of the jacket is casual and comfortable, making it suitable for everyday wear."
103778e5588cb4651644274b59ec8823,"The clothing item is a black dress with a high waist and an above-the-knee length. It features a wrist-length sleeve and a set-in sleeve, giving it a symmetrical appearance. The dress is made of a material that appears to be shiny, possibly silk or satin. The neckline is low, adding a touch of elegance to the overall look. The woman wearing the dress is walking down a runway, showcasing the dress's design and style."
198cd475fe2fa6ac8a2a1ff9278888ae,"The clothing item is a white and brown shirt with a scoop neckline and set-in sleeves. The shirt is paired with gray pants that have a fly and a short length. The overall silhouette of the outfit is casual and comfortable, with a classic and symmetrical design. The material appears to be a blend of cotton and linen, giving it a soft and breathable feel. The color combination of white and brown adds a touch of warmth and sophistication to the outfit."
be66fdc51be3020f8b7871aa12921373,"The clothing item is a pink dress with a normal waist and an above-the-knee length. It has a symmetrical design and features a pencil skirt. The dress is made of a lightweight, flowing material, giving it a casual and comfortable appearance. The neckline is simple, and the sleeves are short, adding to the overall relaxed style of the dress. The woman is wearing white shoes, which complement the pink dress and enhance the overall look."
3636dbd93862453780ed71b3a8096448,"The image features a green sweater hanging on a hanger. The sweater is made of knitted material and has a symmetrical design. It is a long-sleeved garment with a set-in sleeve, and the neckline is adorned with a colorful beaded necklace. The sweater is hip-length, and the sleeves are wrist-length, giving it a casual and comfortable appearance."
99810decd9841f119aefb247e6c3000b,"The gown is a white, floor-length dress with a high waist and a fit and flare silhouette. The neckline is adorned with a white bow, and the sleeves are long and white. The dress features a straight across design, and it is zipped up in the front. The overall appearance of the gown is elegant and formal, making it suitable for special occasions or events."
24786eeedb726251c3107fac4d4cfe71,"The woman is wearing a black dress. The dress is short and has a symmetrical design. It features a cap sleeve, which adds a stylish touch to the overall appearance. The dress is made of a material that is likely to be comfortable and breathable, suitable for outdoor activities like cycling."
e98b825d1ef3f132cbe1f164a81bcb09,"The dress is a gold and brown color with a fit and flare silhouette. It features a normal waist and a symmetrical design. The dress is made of a shiny material, possibly satin or silk, and has a patterned design. The neckline is a deep V-neck, and the sleeves are short, adding a stylish and elegant touch to the overall appearance of the dress. The dress is displayed on a mannequin, showcasing its beauty and elegance."
094e998daf49ab693c5e8bd4d76a61aa,"The man is wearing a blue and white checkered shirt. The shirt has a regular fit, with a straight hemline and a single breasted design. The sleeves are set-in, and the shirt has a fly. The shirt is made of a lightweight, breathable fabric, suitable for a casual or semi-formal occasion."
68517a8d874ac036ef85fcc76dd976ca,The man is wearing a black shirt.
6b508273372ffbefb58b11a4e1baad3a,"The clothing item is a red skirt with a high waist. It has a tight fit and a flare, giving it a flattering and stylish appearance. The skirt is made of a material that appears to be a wool-like fabric, which adds warmth and texture to the outfit. The skirt features a set-in sleeve, which contributes to its overall silhouette. The woman is wearing black boots, which complement the red skirt and create a cohesive and fashionable look."
8c754bcc21c02180ff4c5d462527c568,"The girl is wearing a red shirt. The shirt is short, with a low waist and a fly. It has a symmetrical design and is made of a tight, regular material. The shirt is casual in style, and the neckline is above-the-hip. The girl is sitting on a bench, and her legs are crossed."
